"participant_id","v1","rating"
1,13.4394,-1.40313493993879
1,9.7704,-0.588411426425944
1,6.0309,-0.588411426425944
1,7.4952,-0.588411426425944
1,1.1901,-1.40313493993879
1,14.3349,-0.588411426425944
1,4.7795,0.226312087086901
1,8.437,1.85575911411259
4,0.04,1.98547363623795
1,11.5335,-1.40313493993879
1,12.4747,-0.588411426425944
1,13.6677,0.226312087086901
1,1.8003,1.04103560059975
1,6.515,0.226312087086901
3,13.5955,-0.441252706878509
3,12.6815,0.116653014462134
1,4.4181,1.85575911411259
1,3.8414,0.226312087086901
1,8.7716,0.226312087086901
2,12.8393,2.00949366236287
1,4.0986,0.226312087086901
2,7.817,-1.15733016084509
1,8.2893,1.04103560059975
2,11.6102,-0.523965396203498
2,1.976,-0.523965396203498
2,11.9498,-1.15733016084509
2,0.2841,0.109399368438093
2,6.5253,-0.523965396203498
2,2.2328,0.109399368438093
3,1.1714,-1.5570641495598
6,6.972,0.168324425485621
2,12.7666,0.742764133079684
2,3.205,-0.523965396203498
2,2.6339,0.109399368438093
2,9.3056,-0.523965396203498
2,7.3435,0.742764133079684
2,13.6819,-0.523965396203498
2,3.3015,-0.523965396203498
2,5.0274,1.37612889772127
2,8.5913,0.109399368438093
2,8.3346,0.109399368438093
2,14.5027,0.742764133079684
2,1.589,-1.79069492548668
3,1.9188,-0.441252706878509
2,13.1106,2.00949366236287
5,9.6961,-1.68260774726875
2,8.8525,-0.523965396203498
2,6.9144,0.742764133079684
2,8.143,0.109399368438093
2,12.8524,-1.15733016084509
2,6.4434,-1.15733016084509
2,0.1596,0.742764133079684
2,6.6654,-0.523965396203498
2,7.3775,-0.523965396203498
2,10.4533,-1.79069492548668
2,5.5744,-1.79069492548668
2,2.0174,-0.523965396203498
2,8.6163,-0.523965396203498
2,7.9075,-0.523965396203498
2,0.6242,0.109399368438093
7,14.5367,0.891866220648165
2,3.8655,0.742764133079684
2,12.3235,0.742764133079684
2,3.5656,0.742764133079684
2,6.471,0.742764133079684
2,6.1771,-1.15733016084509
2,12.592,1.37612889772127
2,1.2802,-1.79069492548668
2,3.1695,-1.15733016084509
2,0.1632,0.742764133079684
3,1.318,0.674558735802778
2,9.7567,0.742764133079684
2,7.9056,-0.523965396203498
2,5.1659,-0.523965396203498
3,14.0633,-0.441252706878509
2,3.6756,-1.15733016084509
2,0.4823,0.742764133079684
3,9.7957,-0.999158428219152
2,3.7288,0.742764133079684
2,9.3374,-1.79069492548668
2,12.2755,-1.15733016084509
2,10.4361,-0.523965396203498
2,7.3654,-1.79069492548668
3,2.9794,-1.5570641495598
3,13.7617,-0.441252706878509
3,12.0512,-0.441252706878509
3,4.9949,0.674558735802778
4,5.0358,-0.454773290981877
3,4.5223,-0.999158428219152
3,0.147,1.79037017848406
2,2.5105,-0.523965396203498
2,7.0906,0.109399368438093
2,7.0001,0.742764133079684
2,9.6894,-0.523965396203498
3,5.9739,1.79037017848406
3,9.4863,-0.441252706878509
2,0.9775,-1.79069492548668
3,7.3862,1.79037017848406
3,12.3777,-0.441252706878509
3,14.1702,1.23246445714342
3,10.7999,1.79037017848406
3,2.0253,-1.5570641495598
3,6.5067,0.674558735802778
6,3.4018,0.973354286503811
3,12.7857,-1.5570641495598
3,6.6774,0.674558735802778
2,8.9123,0.109399368438093
2,11.8266,1.37612889772127
2,13.7042,0.742764133079684
2,2.1896,-0.523965396203498
2,1.5606,-0.523965396203498
2,4.2204,-1.15733016084509
2,4.1855,-1.15733016084509
2,7.2608,2.00949366236287
2,1.7056,-1.79069492548668
2,8.2094,0.742764133079684
2,8.3096,0.742764133079684
2,11.4257,1.37612889772127
2,6.3095,0.109399368438093
2,11.7507,1.37612889772127
3,13.5703,-0.441252706878509
2,0.7644,-0.523965396203498
2,11.6892,0.742764133079684
2,12.0052,-0.523965396203498
2,10.406,1.37612889772127
2,0.9261,0.742764133079684
2,6.3915,1.37612889772127
2,2.7623,0.742764133079684
2,10.6218,-1.15733016084509
2,4.922,2.00949366236287
3,4.4247,-0.999158428219152
2,5.9355,-0.523965396203498
5,5.4219,0.841303873634377
3,4.7921,1.23246445714342
3,7.4149,-1.5570641495598
3,8.2641,-1.5570641495598
2,14.4908,-0.523965396203498
2,3.4918,0.742764133079684
2,0.4215,0.742764133079684
2,12.2614,0.742764133079684
2,4.6544,0.742764133079684
3,7.1015,1.79037017848406
3,14.8599,0.674558735802778
2,10.0901,1.37612889772127
3,8.7455,-0.441252706878509
3,10.846,-0.441252706878509
3,9.3736,1.79037017848406
3,12.8265,-0.441252706878509
3,12.5343,1.23246445714342
3,2.5793,0.674558735802778
3,13.2783,-0.441252706878509
2,10.6983,-0.523965396203498
2,11.9025,0.742764133079684
2,6.4075,0.742764133079684
2,4.7794,0.742764133079684
2,6.1498,0.742764133079684
2,13.8995,0.742764133079684
2,10.909,0.109399368438093
2,8.8851,-0.523965396203498
2,0.5485,-0.523965396203498
24,4.2755,1.86613925311498
2,3.7007,0.742764133079684
2,1.0329,0.742764133079684
2,14.8473,0.742764133079684
2,1.897,0.742764133079684
2,5.6468,-0.523965396203498
2,13.7453,-0.523965396203498
3,5.0868,0.674558735802778
2,6.2984,0.109399368438093
2,5.1426,-0.523965396203498
2,14.9756,-1.79069492548668
2,13.3393,-0.523965396203498
2,12.9977,2.00949366236287
3,1.5636,1.23246445714342
2,0.4186,-1.79069492548668
3,6.6804,-0.441252706878509
3,8.9838,-0.441252706878509
3,11.6595,0.674558735802778
4,6.4737,-0.454773290981877
4,4.8328,1.37541190443299
3,3.5406,-0.999158428219152
4,1.5237,-0.454773290981877
3,14.7445,-1.5570641495598
3,4.3891,-0.999158428219152
4,4.6221,-1.06483502278683
3,4.6588,0.674558735802778
4,0.0938,0.765350172628037
4,0.2423,0.15528844082308
4,12.4119,-1.06483502278683
4,14.9268,-1.06483502278683
9,6.5873,1.24749548036091
4,6.6652,-0.454773290981877
4,3.3039,-0.454773290981877
3,9.1874,0.674558735802778
4,10.9504,-0.454773290981877
3,6.979,-0.441252706878509
6,3.4333,0.973354286503811
4,1.9717,-0.454773290981877
4,8.4687,-0.454773290981877
4,14.7058,-1.06483502278683
4,5.4382,-1.06483502278683
4,12.3593,-0.454773290981877
4,2.9298,0.765350172628037
4,7.9246,-0.454773290981877
4,4.493,-0.454773290981877
4,1.4223,1.37541190443299
4,13.6197,-1.06483502278683
4,14.4903,1.37541190443299
3,8.5962,0.674558735802778
3,11.7808,1.23246445714342
3,8.6754,0.674558735802778
3,14.2738,1.79037017848406
3,9.3802,-0.441252706878509
3,4.7402,-0.441252706878509
3,2.3469,1.23246445714342
3,2.5457,-0.441252706878509
3,11.734,0.116653014462134
3,7.7718,-0.441252706878509
3,4.877,-0.441252706878509
3,3.7226,0.674558735802778
3,3.1051,-0.441252706878509
4,14.9179,-1.06483502278683
4,3.1104,1.37541190443299
3,7.104,-0.441252706878509
3,2.2816,-1.5570641495598
3,7.551,0.674558735802778
3,12.1941,0.674558735802778
3,7.1254,0.674558735802778
3,4.7224,-1.5570641495598
3,14.4289,-0.999158428219152
3,6.5502,-1.5570641495598
3,4.7013,-0.999158428219152
3,11.1066,-0.441252706878509
3,14.9998,-0.999158428219152
3,3.0025,1.23246445714342
3,11.3197,1.79037017848406
4,7.0327,-1.06483502278683
7,5.4203,1.67670849481855
3,0.735,-1.5570641495598
3,14.7329,1.79037017848406
3,12.3291,0.674558735802778
3,2.2194,-0.441252706878509
3,1.2027,0.674558735802778
3,12.5033,0.674558735802778
3,1.301,-0.441252706878509
3,0.829,-0.441252706878509
3,1.7938,1.79037017848406
13,11.3607,1.27643378864053
4,6.0754,-1.06483502278683
3,9.3307,0.116653014462134
4,13.2675,-0.454773290981877
4,4.1362,-0.454773290981877
5,14.248,-1.68260774726875
8,3.5862,-0.0738684496752768
3,9.8685,0.674558735802778
3,5.2234,-0.441252706878509
3,2.9001,-0.999158428219152
3,8.7195,-0.441252706878509
3,8.3379,-0.441252706878509
3,3.6324,0.674558735802778
3,3.4787,-1.5570641495598
3,10.4145,0.116653014462134
3,1.2022,0.674558735802778
3,3.2606,0.116653014462134
4,12.1649,-1.06483502278683
4,0.4595,0.15528844082308
4,12.1381,-0.454773290981877
6,8.0102,-0.636705435532568
4,1.2609,-0.454773290981877
4,8.5744,0.15528844082308
3,4.241,-0.999158428219152
3,10.8058,0.116653014462134
3,4.4601,0.674558735802778
3,11.7576,1.23246445714342
3,8.3271,1.79037017848406
3,6.6204,-0.441252706878509
3,11.243,-0.441252706878509
3,3.5487,0.674558735802778
3,6.6494,-0.441252706878509
3,3.7575,-1.5570641495598
3,2.4228,0.116653014462134
4,1.8598,-0.454773290981877
4,11.8153,-1.06483502278683
4,2.9437,0.765350172628037
4,6.9056,1.37541190443299
4,1.083,0.15528844082308
3,4.973,-0.441252706878509
4,9.6638,-1.06483502278683
3,1.2391,-0.999158428219152
3,11.6472,0.674558735802778
3,10.252,-0.441252706878509
4,13.5284,-1.06483502278683
3,10.5068,-0.999158428219152
4,1.8505,-0.454773290981877
4,4.4435,0.15528844082308
4,1.7398,0.765350172628037
4,11.4674,-1.06483502278683
17,5.1949,-0.918399480227547
4,13.7589,-1.06483502278683
4,13.3039,-1.06483502278683
5,6.6104,0.841303873634377
4,3.7706,-1.06483502278683
4,14.1867,-1.06483502278683
4,11.2079,-1.06483502278683
4,0.1337,1.37541190443299
4,7.6281,-1.06483502278683
4,4.2316,-0.454773290981877
4,7.2313,0.765350172628037
4,1.6457,1.37541190443299
5,11.0739,0
4,13.9898,1.37541190443299
7,9.6976,0.10702394647778
6,13.774,-1.44173529655076
5,13.6055,-0.841303873634377
4,4.8121,0.15528844082308
4,0.2196,1.37541190443299
4,0.6799,1.37541190443299
4,11.8168,-1.06483502278683
4,1.2094,0.15528844082308
4,14.4787,-1.06483502278683
4,5.0338,-1.06483502278683
4,14.097,-1.06483502278683
4,6.6142,0.15528844082308
4,7.1692,0.15528844082308
4,12.1571,-0.454773290981877
4,14.3508,0.15528844082308
4,3.0564,-0.454773290981877
5,6.5536,0
8,7.1044,-0.0738684496752768
8,2.5348,-0.886421396103323
4,13.3546,1.37541190443299
5,6.9002,0
4,9.3322,-1.06483502278683
5,14.7093,0.841303873634377
4,11.9625,-1.06483502278683
5,13.2584,-1.68260774726875
5,7.7781,-0.841303873634377
4,6.6377,1.37541190443299
5,7.6844,0.841303873634377
5,14.8844,-1.68260774726875
5,3.0512,0.841303873634377
5,0.5056,0.841303873634377
6,12.8736,-0.636705435532568
5,9.2982,0.841303873634377
5,0.014,0.841303873634377
4,1.5157,0.15528844082308
5,2.4504,0.841303873634377
4,9.4668,-1.06483502278683
5,5.558,0.841303873634377
5,11.2894,0
5,7.3543,0.841303873634377
5,1.0135,0.841303873634377
5,6.2501,0.841303873634377
5,11.2544,-1.68260774726875
7,2.3981,0.891866220648165
5,9.0975,-1.68260774726875
5,9.1165,0
5,5.9189,-0.841303873634377
5,6.5949,0.841303873634377
6,8.2356,0.168324425485621
6,1.4579,0.973354286503811
4,0.7323,1.37541190443299
4,10.8984,1.37541190443299
5,6.3959,0.841303873634377
4,2.3397,1.37541190443299
4,3.5095,1.37541190443299
5,14.2607,-1.68260774726875
4,12.5818,-0.454773290981877
