"participant_id","musical_exp","v1","rating"
8,0,11.8225368480198,4
173,23,11.9912105045514,7
40,0,12.1011656649644,2
184,0,12.1315380609594,4
13,0,12.0570388630731,2
21,0,12.061059606378,7
13,0,12.2152222454315,1
11,3,12.222860372276,5
8,0,12.1526575378375,6
8,0,11.9842601922574,3
13,0,11.8859666426433,2
3,1,12.1693588099442,1
11,3,11.9762873121072,5
12,7,11.9633881711634,3
8,0,12.1004118081182,3
3,1,12.0336190962698,5
11,3,12.0025317866821,5
3,1,12.1465693205828,3
8,0,12.068522403948,5
13,0,12.0975817188155,3
8,0,12.096901535755,3
21,0,11.869148838101,5
13,0,11.9667394690914,4
21,0,12.1022110849153,5
13,0,11.9653703129152,3
13,0,12.092110354919,3
11,3,11.7527779048542,3
8,0,12.0315248230472,4
11,3,11.8353760408936,6
13,0,12.0244609952206,3
11,3,11.8885541802738,6
11,3,12.0243425423978,5
14,0,12.1790917712497,4
3,1,11.9964139066869,2
21,0,12.146923602093,5
173,23,12.1526580322534,3
11,3,12.0772814117372,5
3,1,12.1036104658851,2
14,0,12.0614157383097,3
3,1,11.8691230098484,5
3,1,12.095072663622,5
3,1,12.1815365002258,1
8,0,12.1963578274008,3
3,1,12.0336471184855,1
21,0,11.7928935738746,3
11,3,11.8659635229269,5
21,0,12.0661741507938,7
3,1,12.0274335135473,1
21,0,12.1896945574554,6
3,1,12.1161920721643,5
3,1,12.1078853399958,6
11,3,11.7638935612049,5
8,0,11.772842432023,6
88,1,11.8666274530115,4
3,1,11.9352513873018,5
13,0,12.2213274175301,5
3,1,12.2175175087759,4
84,6,11.8407998259645,5
84,6,11.8446581520839,7
3,1,12.1602442979347,3
12,7,12.2369819722371,4
13,0,11.9182810568018,5
8,0,11.927590334788,4
3,1,12.144748194376,1
8,0,12.1822700863704,6
21,0,12.0440989036579,1
11,3,11.7763510125224,5
13,0,11.9862958982121,2
8,0,12.1128590563312,6
13,0,11.8279399131425,7
21,0,11.9804209474241,7
8,0,11.9129494085209,5
3,1,12.2413024520501,4
13,0,12.1838312622858,5
39,0,11.9167105356464,5
3,1,11.8377490192652,2
21,0,12.1429242333397,2
11,3,12.1810301522491,5
11,3,12.0275671106065,6
21,0,11.8159016198479,5
21,0,11.9415766403545,3
21,0,12.2129912589444,5
13,0,12.0259075760841,4
3,1,11.9437388195656,5
21,0,12.2213534036418,5
8,0,12.0022010611137,3
3,1,11.7545018877136,2
21,0,11.9882081329124,5
12,7,12.0136919346405,6
11,3,12.1867326702923,6
83,0,12.2358791042352,7
8,0,11.9411787695717,2
8,0,12.1725356919924,5
88,1,12.2134814916644,3
79,15,12.160395192448,1
13,0,12.2091147911269,6
83,0,11.8930961078731,6
13,0,11.9698367601959,6
8,0,12.1361211584881,5
3,1,11.8131373210344,3
21,0,12.1085361534497,3
3,1,12.1314434645465,4
21,0,11.982668020064,5
12,7,11.795697928872,4
21,0,11.8064593784511,4
46,1,12.0939592074137,7
13,0,12.2087352389935,5
13,0,12.2408254864858,6
3,1,12.2267228050623,1
13,0,12.0312928012572,5
21,0,12.119885717053,1
