"participant_id","musical_exp","v1","rating"
9,3,8.76011224880349,6
9,3,8.71229704164434,5
10,2,8.68053987026215,2
9,3,8.88188635136467,5
10,2,8.75439759958535,5
4,5,8.8256246201694,4
8,3,9.110783292423,3
8,3,8.96191120669246,6
8,3,8.80892720385455,4
9,3,9.03349177327473,5
11,6,8.70655611376278,5
9,3,8.67726982731838,5
11,6,8.82590706271585,3
10,2,9.02627725198399,3
15,25,9.0203754657181,5
4,5,8.99646259399597,5
8,3,9.00895012912806,5
9,3,8.9045988552738,3
9,3,8.65993267900776,5
8,3,8.7170125806937,3
8,3,8.91578195067123,3
10,2,8.85742556080222,2
8,3,8.73542768761981,5
12,0,8.90253178668208,5
8,3,8.73330523758195,5
11,6,8.88752015305217,2
12,0,8.67515451132786,7
12,0,8.89510805425234,4
11,6,9.00144784464501,6
8,3,8.7829755402403,3
4,5,9.05365861833561,6
11,6,9.12186079516541,2
8,3,8.78980958529282,3
10,2,8.91455657940824,5
10,2,8.67111084433273,3
4,5,8.9463592573069,4
9,3,8.92554727601819,5
10,2,9.05867754188366,3
10,2,8.94630700487178,4
9,3,8.6746691548964,3
11,6,8.68588224411942,5
8,3,9.01613502481487,4
11,6,8.82286337504629,3
9,3,8.98605651254766,5
10,2,8.8915800744202,2
9,3,8.86679868362844,5
29,0,8.69637420922518,6
11,6,8.85690766815096,4
8,3,9.10523033954669,5
10,2,9.01118897830602,4
11,6,8.99818837430794,6
12,0,9.02879262084607,2
12,0,8.82847302358132,5
12,0,8.74728198312223,4
11,6,8.89638767086435,5
11,6,9.12605414304417,3
9,3,8.80816782636102,6
8,3,8.6594266619999,6
11,6,8.70044679227285,5
10,2,8.82741104785819,1
10,2,9.08607989070006,5
9,3,8.80851621783804,5
29,0,8.81456482652575,3
8,3,8.96330564885866,4
13,1,8.92163068053778,4
4,5,9.1296523116529,5
11,6,9.14664796865545,4
4,5,9.08677638797089,4
10,2,8.70103094351944,2
9,3,8.71158972624689,6
10,2,8.6974487983156,3
4,5,8.71660212634597,4
10,2,9.04504213084001,5
11,6,8.9710143520264,2
9,3,8.70016994860489,3
4,5,8.96342319189571,6
9,3,8.84557080417872,3
8,3,9.09827346585225,5
10,2,8.66594380568713,1
4,5,8.70134900077246,5
