"participant_id","musical_exp","v1","rating"
21,10,3.94630700487178,4
18,0,4.02900796171743,3
22,1,3.79596126822289,6
8,2,4.01943243804853,3
8,2,3.9464561174158,3
21,10,3.99891792060807,2
18,0,3.82228403571062,3
21,10,3.79833386347163,3
12,1,3.70103094351944,4
23,1,3.75842347308062,6
18,0,3.72406552392058,3
19,0,4.05580261079595,5
21,10,3.72900255697314,3
3,0,4.02467961781658,4
22,1,3.71390661431942,5
10,0,4.10053268410265,6
17,0,3.93239673748612,6
17,0,3.75830353444908,5
8,2,3.75150227637496,3
10,0,4.02087372958194,6
18,0,3.67819279371761,3
12,1,3.78936597050633,6
18,0,4.00054535744712,4
18,0,4.03821290142369,2
22,1,3.6960888275411,6
3,0,4.12725103038829,7
8,2,3.71632103782613,3
12,1,3.8348684217548,4
22,1,3.91389000169002,6
3,0,3.8085526621202,1
8,2,4.08566692131572,4
8,2,3.96099750276189,3
3,0,3.81563658893574,4
17,0,3.76974999634549,5
22,1,3.89761231348384,7
19,0,3.95022351071239,7
52,0,3.89696601193864,2
21,10,3.89737542110961,4
19,0,3.82437145195436,2
7,2,3.85156494190451,3
20,0,3.67392925880849,6
7,2,3.97302209828049,5
6,20,3.94957760672551,4
21,10,3.67201159275137,3
6,20,4.08724970123731,5
13,0,3.7586339445319,2
20,0,4.1253509471193,6
22,1,3.76393836862408,3
20,0,3.79582538069226,6
10,0,3.95596524232533,5
17,0,4.10555580419023,5
21,10,3.67187767229043,3
21,10,4.05628848131746,4
12,1,3.78422934710979,4
10,0,3.7780801105313,6
20,0,4.14415095057339,3
44,1,4.01195335944649,5
21,10,3.69351465555374,3
21,10,3.99043368534185,3
13,0,3.86314793860074,4
44,1,3.82526671092492,6
17,0,3.86952286572196,5
71,0,4.05582765324507,3
8,2,4.04981872984208,4
19,0,3.66856981217861,5
8,2,3.8164637994254,3
10,0,4.06544999729376,6
23,1,3.65878553953953,6
7,2,4.00387322690804,5
13,0,3.80668514010031,1
7,2,3.84562500389293,6
