"participant_id","v1","rating"
1,9.7312,0.0741249316661103
1,7.7335,2.00137315498497
1,9.9147,1.03774904332554
1,6.8422,0.0741249316661103
1,10.3971,0.0741249316661103
1,11.2662,0.0741249316661103
1,9.9817,0.0741249316661103
1,5.8974,1.03774904332554
1,14.7629,0.0741249316661103
4,14.8078,-1.75872080863595
1,12.1532,-0.889499179993321
1,7.1661,-0.889499179993321
1,10.7421,-0.889499179993321
1,4.7453,-1.85312329165275
4,1.4538,-0.361902837878155
11,4.2496,-0.905083117814995
3,14.3135,-0.774663846140605
2,11.1281,-1.55768992186644
2,1.2027,1.44012841832935
2,13.6055,-0.558417141801175
2,10.5944,-0.558417141801175
2,4.5417,1.44012841832935
2,13.2584,-1.55768992186644
2,7.6835,0.440855638264086
2,4.8734,1.44012841832935
2,11.3863,-0.558417141801175
2,14.2722,-1.55768992186644
2,7.1766,0.440855638264086
2,5.4177,0.440855638264086
3,11.2988,-0.774663846140605
3,7.4345,1.0777931772391
2,12.7389,-1.55768992186644
3,5.1711,0.151564665549249
2,13.6133,-1.55768992186644
4,9.1183,1.03491513287964
3,0.91,1.0777931772391
3,6.453,1.0777931772391
3,2.6031,1.0777931772391
3,14.2333,-1.70089235783046
3,12.9256,-0.774663846140605
3,5.0893,-0.774663846140605
3,9.6084,0.151564665549249
3,10.2103,0.151564665549249
5,11.2324,-1.25901388635651
3,3.6257,1.0777931772391
2,2.7623,0.440855638264086
3,13.6214,-1.70089235783046
2,11.3876,-0.558417141801175
3,8.2904,1.0777931772391
3,4.7921,1.0777931772391
3,6.332,1.0777931772391
3,10.5628,-1.70089235783046
3,11.9861,0.151564665549249
3,1.4727,1.0777931772391
3,3.4002,0.151564665549249
3,3.9672,1.0777931772391
3,7.0707,0.151564665549249
3,7.7376,0.151564665549249
3,9.2925,0.151564665549249
4,4.9747,-0.361902837878155
5,12.2645,0.70077188014183
2,12.4119,-1.55768992186644
2,0.5515,1.44012841832935
3,14.5587,-1.70089235783046
3,11.6861,0.151564665549249
3,10.66,-0.774663846140605
3,14.5169,0.151564665549249
3,13.7937,-1.70089235783046
3,5.813,1.0777931772391
3,5.975,1.0777931772391
3,2.4567,0.151564665549249
3,5.5809,0.151564665549249
3,12.1326,0.151564665549249
3,5.6214,1.0777931772391
4,7.3297,1.03491513287964
7,4.7341,-0.253131917134605
2,10.4287,0.440855638264086
2,12.8143,-1.55768992186644
2,3.9097,0.440855638264086
2,12.1649,0.440855638264086
2,12.5223,-0.558417141801175
2,6.7738,0.440855638264086
2,4.7525,-0.558417141801175
2,5.9507,0.440855638264086
2,5.5579,0.440855638264086
9,10.5243,-1.00521519961915
2,0.4746,1.44012841832935
2,13.0854,-0.558417141801175
2,1.2187,1.44012841832935
2,7.3638,-0.558417141801175
3,11.307,0.151564665549249
2,9.295,-1.55768992186644
2,0.0434,1.44012841832935
2,6.3312,0.440855638264086
2,11.0781,-0.558417141801175
2,9.5282,0.440855638264086
3,6.5019,1.0777931772391
2,14.5938,-1.55768992186644
2,1.485,-0.558417141801175
2,12.1285,-1.55768992186644
3,3.7765,1.0777931772391
3,8.8229,0.151564665549249
2,13.308,-1.55768992186644
3,5.397,0.151564665549249
3,1.7369,1.0777931772391
4,0.3654,1.73332411825853
4,13.7706,-1.75872080863595
2,5.3828,0.440855638264086
2,11.6506,-0.558417141801175
2,8.6209,0.440855638264086
2,11.3308,-1.55768992186644
2,9.7957,0.440855638264086
2,13.1569,-1.55768992186644
2,1.9772,1.44012841832935
2,6.3009,1.44012841832935
3,14.7779,-1.70089235783046
2,11.6103,-0.558417141801175
2,5.5194,0.440855638264086
2,0.2858,1.44012841832935
2,13.9204,-1.55768992186644
2,0.8378,0.440855638264086
4,10.3582,-1.06031182325705
5,3.297,-0.605751964190395
2,5.926,0.440855638264086
2,12.6985,-0.558417141801175
2,11.196,-0.558417141801175
2,1.8406,0.440855638264086
2,0.2134,1.44012841832935
2,12.9399,0.440855638264086
3,7.5146,1.0777931772391
2,13.4128,-0.558417141801175
2,7.9656,0.440855638264086
3,5.7356,0.151564665549249
3,7.8152,-0.774663846140605
3,5.6667,1.0777931772391
3,4.9659,0.151564665549249
3,7.1435,0.151564665549249
3,7.885,1.0777931772391
2,9.5931,-0.558417141801175
2,8.244,0.440855638264086
2,3.5288,0.440855638264086
3,8.1455,0.151564665549249
3,5.2727,0.151564665549249
2,8.5962,-0.558417141801175
3,0.6741,1.0777931772391
3,3.2725,0.151564665549249
3,8.8969,-0.774663846140605
3,1.8291,1.0777931772391
3,10.5712,-1.70089235783046
4,8.842,1.03491513287964
4,2.4091,1.03491513287964
7,4.755,0.590641139980744
12,5.3616,-1.14785119417597
2,9.6532,-0.558417141801175
2,10.5733,-0.558417141801175
2,3.2753,0.440855638264086
2,4.9913,0.440855638264086
2,0.33,0.440855638264086
2,5.747,-0.558417141801175
2,13.6075,-0.558417141801175
2,14.5453,-1.55768992186644
2,11.4156,-1.55768992186644
2,1.4234,0.440855638264086
4,4.4521,-0.361902837878155
2,11.7437,-0.558417141801175
5,11.9217,-1.25901388635651
2,13.5078,-0.558417141801175
2,5.8939,1.44012841832935
4,8.2009,-1.06031182325705
2,11.5401,0.440855638264086
2,13.1802,-0.558417141801175
2,11.8937,-1.55768992186644
2,9.8052,0.440855638264086
2,14.8226,-1.55768992186644
2,6.0815,0.440855638264086
2,3.5879,0.440855638264086
2,14.2883,-1.55768992186644
3,13.5723,-0.774663846140605
2,1.972,-0.558417141801175
21,5.3652,0.118843707759985
2,9.3621,0.440855638264086
2,9.8048,0.440855638264086
2,14.0058,0.440855638264086
2,3.9325,1.44012841832935
5,2.6931,0.0475099579757173
2,13.0194,0.440855638264086
3,12.0838,-1.70089235783046
3,13.617,-1.70089235783046
2,1.3132,1.44012841832935
3,13.535,-1.70089235783046
3,3.6571,1.0777931772391
3,3.3301,1.0777931772391
3,11.8168,-0.774663846140605
3,14.0055,-1.70089235783046
3,1.3028,1.0777931772391
3,11.2442,-0.774663846140605
