"participant_id","musical_exp","v1","rating"
12,1,1.36592958471738,7
34,1,7.20638567232527,6
12,1,3.06404950562865,2
16,0,1.65909153409302,5
3,3,1.44121394958347,4
15,0,9.58571019466035,3
13,6,6.60465140361339,2
16,0,8.98732820176519,5
10,4,10.7967238943093,5
12,1,8.39107039268129,6
10,4,4.5736272179056,6
3,3,14.8650455405004,5
15,0,8.21881224168465,3
10,4,13.7054030096624,5
16,0,0.457285777665675,4
19,2,5.74077399680391,6
13,6,0.403666844358668,5
10,4,14.7017159464303,3
17,3,8.94958542776294,3
3,3,2.37155663548037,3
10,4,3.90783611568622,5
10,4,2.8722247062251,6
126,0,5.73920136317611,5
3,3,3.19461427512579,4
93,0,10.1577084115706,6
10,4,13.1463268131483,5
13,6,4.78084876667708,5
15,0,12.5007068167906,3
3,3,0.677849364001304,3
10,4,9.94546666508541,6
13,6,10.5627670534886,3
12,1,14.2495398398023,2
13,6,3.16934412578121,3
89,0,0.833708066493273,5
90,1,6.20770027278922,3
10,4,3.42919971328229,7
12,1,11.466077347286,3
3,3,12.8990614588838,3
90,1,12.3238851211499,6
12,1,13.9727008540649,7
13,6,4.01378179318272,5
19,2,10.4262900387403,3
15,0,12.5661336129997,3
95,0,1.89773437217809,1
12,1,4.64860114152543,3
15,0,6.35501213371754,3
12,1,3.7825119565241,6
15,0,12.3481888440438,5
13,6,10.0209033326246,4
94,14,5.47208766918629,5
15,0,4.91583174210973,3
15,0,13.7292785255704,5
10,4,6.35087841656059,6
79,9,13.2434436853509,2
15,0,10.4574055073317,5
16,0,0.87751288083382,7
10,4,7.8124800499063,5
16,0,8.92725999467075,6
46,0,13.4783992089797,7
15,0,0.763786080060527,3
89,0,6.02636934374459,6
13,6,2.59675308130682,2
19,2,1.8275550508406,3
10,4,10.7163991138805,5
10,4,11.9014779548161,6
13,6,13.5094462847337,2
59,5,14.1888194542844,4
13,6,2.92710182256997,2
13,6,2.91906893486157,4
25,2,10.4970059590414,3
15,0,9.18393554748036,5
15,0,4.29470462724566,5
15,0,12.0517532795202,5
10,4,6.50393358548172,5
15,0,1.95984128862619,3
129,8,6.9977545668371,3
13,6,13.7977573578246,2
12,1,1.06642485014163,5
12,1,9.27060732152313,6
3,3,13.7834367330652,3
15,0,12.3300814500544,5
10,4,7.23034753231332,6
16,0,12.7914505521767,3
16,0,0.116528972284868,7
3,3,12.731548435986,3
15,0,13.8654954568483,5
3,3,0.402201551478356,4
10,4,0.177977214334533,6
3,3,7.56856590975076,3
15,0,6.10408993321471,3
3,3,5.24008124135435,5
15,0,12.7579843753483,3
15,0,7.79113289667293,5
12,1,13.5507118608803,6
34,1,6.43984863418154,7
16,0,8.1616230646614,3
16,0,6.60236237570643,5
94,14,13.6799293616787,6
95,0,7.17868140083738,2
15,0,2.56481439457275,2
10,4,7.6541030604858,6
3,3,4.88658124348149,5
12,1,0.811005035648122,6
13,6,3.68944502086379,5
3,3,10.4886555823032,5
12,1,0.195521581918001,5
16,0,10.6826640700456,6
3,3,10.353850844549,5
10,4,1.36077430215664,7
16,0,0.839332141913474,4
3,3,13.3012368518393,4
12,1,0.903963296441361,3
13,6,14.6583077323157,2
12,1,0.149912391789258,6
14,20,13.8050907722209,5
10,4,5.69380612461828,6
16,0,1.43261329969391,4
15,0,5.30731564736925,3
13,6,11.2210011749994,4
15,0,4.06930270255543,4
21,0,1.86891124933027,3
13,6,10.3555054322351,4
16,0,4.09484111471102,4
14,20,3.99468354647979,4
16,0,6.81345232645981,4
3,3,8.35687518585473,5
15,0,14.9809675826691,5
16,0,6.42410772386938,4
10,4,3.04739246726967,6
15,0,7.05011554411612,4
15,0,13.7454873102251,5
16,0,1.13087952369824,4
14,20,8.04624769021757,7
10,4,8.80208792514168,6
13,6,0.564335484523326,1
3,3,3.73689311323687,5
14,20,10.2967548917513,3
3,3,7.26689259870909,6
16,0,7.34411537647247,4
9,7,9.7003680432681,2
3,3,8.89883787953295,5
10,4,1.80391773814335,7
3,3,1.83886172482744,4
3,3,13.8655682222452,6
3,3,5.6295192183461,5
14,20,9.35809241258539,3
17,3,1.66978618595749,7
14,20,12.1081776358187,2
13,6,6.27771389787085,2
16,0,7.09272477775812,4
17,3,2.54523424082436,6
15,0,13.3272752794437,4
3,3,14.3016841518693,5
19,2,5.16852107131854,5
13,6,7.46349949738942,3
13,6,8.5658597422298,5
73,3,5.24487033253536,2
13,6,12.101245742524,4
16,0,5.02291346434504,5
9,7,7.86721808952279,2
12,1,5.78958572004922,6
13,6,3.82834281306714,1
10,4,12.2966587194242,7
15,0,2.48283936060034,2
15,0,9.63043056079186,3
15,0,1.13113283528946,2
15,0,11.0595814778935,4
16,0,7.32255492126569,5
14,20,1.60546247963794,1
3,3,12.3832352331374,7
13,6,7.16104400111362,6
16,0,0.754635339835659,4
10,4,0.836854999652132,6
3,3,10.5494964402169,4
10,4,3.01129304221831,6
