"participant_id","v1","rating"
1,10.5586,-1
1,11.3453,-1
1,7.723,0.5
1,1.1435,0.5
1,9.8331,1.5
2,2.4281,-0.880771012101088
1,5.9167,-0.5
4,14.72,-1.47386187781484
2,1.5157,-0.880771012101088
2,14.3714,-0.330289129537908
2,1.6086,0.770674635588453
2,14.5111,1.32115651815163
15,1.485,-1.52276311627291
6,10.2669,-0.368246548711043
3,6.0908,-1.30018353946642
3,3.8506,0.283065789035125
3,11.3766,-1.30018353946642
3,6.6233,-1.30018353946642
3,7.8386,0.283065789035125
3,3.7007,0.283065789035125
3,5.1914,0.283065789035125
3,7.6615,0.283065789035125
3,13.1782,-1.30018353946642
3,12.5782,-1.30018353946642
3,0.164,1.86631511753668
3,8.8647,0.810815565202309
4,10.1301,-1.47386187781484
3,14.4696,-1.30018353946642
3,14.9473,1.33856534136949
4,3.6324,0.214938190514664
4,11.0739,0.214938190514664
3,0.474,0.283065789035125
3,12.5325,0.810815565202309
3,8.8371,0.810815565202309
3,5.2931,-0.244683987132058
3,12.3869,0.283065789035125
3,11.3308,-1.30018353946642
3,6.4606,-0.244683987132058
4,5.2792,1.05933822467941
3,6.4546,-0.244683987132058
5,1.5979,-0.140267923106844
6,11.5274,-0.368246548711043
4,13.2465,-1.47386187781484
3,5.187,1.86631511753668
3,1.3168,-1.30018353946642
3,2.0931,-1.30018353946642
3,0.1453,1.86631511753668
3,10.1237,-0.244683987132058
3,10.8505,-0.772433763299241
3,5.4599,-0.244683987132058
3,13.0368,0.283065789035125
3,9.3797,-0.772433763299241
3,6.2685,-1.30018353946642
3,14.2969,-0.772433763299241
3,14.657,-1.30018353946642
3,3.9515,1.86631511753668
3,10.7999,-0.244683987132058
5,11.4224,-1.54294715417529
10,3.1922,0.510632205507161
3,0.5373,0.810815565202309
3,13.3953,-1.30018353946642
3,7.4224,0.810815565202309
3,0.2769,1.86631511753668
3,3.3809,0.810815565202309
3,12.9102,-1.30018353946642
3,4.7504,1.33856534136949
3,9.6894,-0.772433763299241
3,10.6392,-0.244683987132058
3,3.1418,1.86631511753668
3,7.9178,1.33856534136949
5,6.3534,-0.841607538641066
3,0.3937,1.33856534136949
3,4.6862,0.810815565202309
4,1.2873,1.05933822467941
4,13.4074,-1.47386187781484
3,3.0186,0.810815565202309
3,2.0361,-0.244683987132058
3,1.1925,-1.30018353946642
3,10.1811,-0.772433763299241
3,6.8929,1.86631511753668
3,10.8917,-1.30018353946642
3,8.1368,0.810815565202309
3,11.0706,-0.772433763299241
