"network_id","degree","category","v1","v2"
3,0,"{""target"":""pleasant""}",5.58467642235709,3.09807159488527
3,1,"{""target"":""pleasant""}",3.85233523352335,3.09807159488527
3,2,"{""target"":""pleasant""}",3.85233523352335,7.94154415441544
3,3,"{""target"":""pleasant""}",2.28897889788979,7.94154415441544
3,4,"{""target"":""pleasant""}",2.28897889788979,2.68741874187419
3,5,"{""target"":""pleasant""}",0.5,2.68741874187419
3,6,"{""target"":""pleasant""}",0.5,5.01165116511651
3,7,"{""target"":""pleasant""}",4.58120812081208,5.01165116511651
3,8,"{""target"":""pleasant""}",4.58120812081208,5.01805180518052
3,9,"{""target"":""pleasant""}",5.78452845284528,5.01805180518052
3,10,"{""target"":""pleasant""}",5.78452845284528,5.4052905290529
3,11,"{""target"":""pleasant""}",7.7047204720472,5.4052905290529
3,12,"{""target"":""pleasant""}",7.7047204720472,5.03565356535654
3,13,"{""target"":""pleasant""}",8.11516151615161,5.03565356535654
3,14,"{""target"":""pleasant""}",8.11516151615161,5.41809180918092
3,15,"{""target"":""pleasant""}",0.971247124712471,5.41809180918092
3,16,"{""target"":""pleasant""}",0.971247124712471,4.51960196019602
3,17,"{""target"":""pleasant""}",2.81703170317032,4.51960196019602
3,18,"{""target"":""pleasant""}",2.81703170317032,3.70672067206721
3,19,"{""target"":""pleasant""}",0.742424242424242,3.70672067206721
3,20,"{""target"":""pleasant""}",0.742424242424242,4.75802580258026
3,21,"{""target"":""pleasant""}",3.98834883488349,4.75802580258026
3,22,"{""target"":""pleasant""}",3.98834883488349,3.66991699169917
3,23,"{""target"":""pleasant""}",8.01435143514351,3.66991699169917
3,24,"{""target"":""pleasant""}",8.01435143514351,3.56990699069907
3,25,"{""target"":""pleasant""}",1.21047104710471,3.56990699069907
3,26,"{""target"":""pleasant""}",1.21047104710471,7.36868686868687
3,27,"{""target"":""pleasant""}",3.3018801880188,7.36868686868687
3,28,"{""target"":""pleasant""}",3.3018801880188,7.44469446944694
3,29,"{""target"":""pleasant""}",6.06375637563756,7.44469446944694
3,30,"{""target"":""pleasant""}",6.06375637563756,3.50590059005901
3,31,"{""target"":""pleasant""}",4.77002700270027,3.50590059005901
3,32,"{""target"":""pleasant""}",4.77002700270027,4.64201420142014
3,33,"{""target"":""pleasant""}",8.49599959996,4.64201420142014
3,34,"{""target"":""pleasant""}",8.49599959996,8.5
3,35,"{""target"":""pleasant""}",4.3963896389639,8.5
3,36,"{""target"":""pleasant""}",4.3963896389639,8.28157815781578
3,37,"{""target"":""pleasant""}",2.1961696169617,8.28157815781578
3,38,"{""target"":""pleasant""}",2.1961696169617,5.495699569957
3,39,"{""target"":""pleasant""}",7.28947894789479,5.495699569957
3,40,"{""target"":""pleasant""}",7.28947894789479,1.90734073407341
4,0,"{""target"":""pleasant""}",1.18648752396858,3.56382772914533
4,1,"{""target"":""pleasant""}",1.18648752396858,7.00865086508651
4,2,"{""target"":""pleasant""}",3.04585458545855,7.00865086508651
4,3,"{""target"":""pleasant""}",3.04585458545855,7.38468846884688
4,4,"{""target"":""pleasant""}",2.88663866386639,7.38468846884688
4,5,"{""target"":""pleasant""}",2.88663866386639,1.01525152515252
4,6,"{""target"":""pleasant""}",1.83293329332933,1.01525152515252
4,7,"{""target"":""pleasant""}",1.83293329332933,4.50760076007601
4,8,"{""target"":""pleasant""}",0.5,4.50760076007601
4,9,"{""target"":""pleasant""}",0.5,3.47389738973897
4,10,"{""target"":""pleasant""}",1.24327432743274,3.47389738973897
4,11,"{""target"":""pleasant""}",1.24327432743274,1.73132313231323
4,12,"{""target"":""pleasant""}",4.06195619561956,1.73132313231323
4,13,"{""target"":""pleasant""}",4.06195619561956,0.5
4,14,"{""target"":""pleasant""}",4.32118211821182,0.5
4,15,"{""target"":""pleasant""}",4.32118211821182,4.12916291629163
4,16,"{""target"":""pleasant""}",4.43559355935594,4.12916291629163
4,17,"{""target"":""pleasant""}",4.43559355935594,4.79242924292429
4,18,"{""target"":""pleasant""}",0.5,4.79242924292429
4,19,"{""target"":""pleasant""}",0.5,4.32838283828383
4,20,"{""target"":""pleasant""}",8.5,4.32838283828383
4,21,"{""target"":""pleasant""}",8.5,1.47209720972097
4,22,"{""target"":""pleasant""}",1.44489448944894,1.47209720972097
4,23,"{""target"":""pleasant""}",1.44489448944894,6.84063406340634
4,24,"{""target"":""pleasant""}",5.97654765476548,6.84063406340634
4,25,"{""target"":""pleasant""}",5.97654765476548,2.12976297629763
4,26,"{""target"":""pleasant""}",8.5,2.12976297629763
4,27,"{""target"":""pleasant""}",8.5,5.0052505250525
4,28,"{""target"":""pleasant""}",8.32158215821582,5.0052505250525
4,29,"{""target"":""pleasant""}",8.32158215821582,0.5
4,30,"{""target"":""pleasant""}",7.43429342934293,0.5
4,31,"{""target"":""pleasant""}",7.43429342934293,7.36868686868687
4,32,"{""target"":""pleasant""}",8.36478647864786,7.36868686868687
4,33,"{""target"":""pleasant""}",8.36478647864786,5.13566356635664
4,34,"{""target"":""pleasant""}",6.56780678067807,5.13566356635664
4,35,"{""target"":""pleasant""}",6.56780678067807,8.5
4,36,"{""target"":""pleasant""}",2.5962096209621,8.5
4,37,"{""target"":""pleasant""}",2.5962096209621,2.52740274027403
4,38,"{""target"":""pleasant""}",6.44619461946195,2.52740274027403
4,39,"{""target"":""pleasant""}",6.44619461946195,6.24137413741374
4,40,"{""target"":""pleasant""}",6.50300030003,6.24137413741374
5,0,"{""target"":""pleasant""}",7.6720166878375,0.883426189690068
5,1,"{""target"":""pleasant""}",7.6720166878375,4.6004100410041
5,2,"{""target"":""pleasant""}",7.3974897489749,4.6004100410041
5,3,"{""target"":""pleasant""}",7.3974897489749,4.0955595559556
5,4,"{""target"":""pleasant""}",7.18946894689469,4.0955595559556
5,5,"{""target"":""pleasant""}",7.18946894689469,7.94474447444744
5,6,"{""target"":""pleasant""}",2.496199619962,7.94474447444744
5,7,"{""target"":""pleasant""}",2.496199619962,7.21267126712671
5,8,"{""target"":""pleasant""}",6.88943894389439,7.21267126712671
5,9,"{""target"":""pleasant""}",6.88943894389439,4.69161916191619
5,10,"{""target"":""pleasant""}",4.06835683568357,4.69161916191619
5,11,"{""target"":""pleasant""}",4.06835683568357,6.8030303030303
5,12,"{""target"":""pleasant""}",7.82873287328733,6.8030303030303
5,13,"{""target"":""pleasant""}",7.82873287328733,2.92184218421842
5,14,"{""target"":""pleasant""}",0.68961896189619,2.92184218421842
5,15,"{""target"":""pleasant""}",0.68961896189619,4.01795179517952
5,16,"{""target"":""pleasant""}",8.5,4.01795179517952
5,17,"{""target"":""pleasant""}",8.5,8.34478447844784
5,18,"{""target"":""pleasant""}",7.39188918891889,8.34478447844784
5,19,"{""target"":""pleasant""}",7.39188918891889,5.33648364836484
5,20,"{""target"":""pleasant""}",4.14836483648365,5.33648364836484
5,21,"{""target"":""pleasant""}",4.14836483648365,3.52110211021102
5,22,"{""target"":""pleasant""}",1.28327832783278,3.52110211021102
5,23,"{""target"":""pleasant""}",1.28327832783278,0.764826482648265
5,24,"{""target"":""pleasant""}",3.1026602660266,0.764826482648265
5,25,"{""target"":""pleasant""}",3.1026602660266,7.91274127412741
5,26,"{""target"":""pleasant""}",7.37268726872687,7.91274127412741
5,27,"{""target"":""pleasant""}",7.37268726872687,2.45299529952995
5,28,"{""target"":""pleasant""}",7.32628262826283,2.45299529952995
5,29,"{""target"":""pleasant""}",7.32628262826283,2.14176417641764
5,30,"{""target"":""pleasant""}",8.37038703870387,2.14176417641764
5,31,"{""target"":""pleasant""}",8.37038703870387,4.3011801180118
5,32,"{""target"":""pleasant""}",8.5,4.3011801180118
5,33,"{""target"":""pleasant""}",8.5,7.84633463346335
5,34,"{""target"":""pleasant""}",3.41709170917092,7.84633463346335
5,35,"{""target"":""pleasant""}",3.41709170917092,6.29017901790179
5,36,"{""target"":""pleasant""}",0.576807680768077,6.29017901790179
5,37,"{""target"":""pleasant""}",0.576807680768077,7.21427142714271
5,38,"{""target"":""pleasant""}",7.00945094509451,7.21427142714271
5,39,"{""target"":""pleasant""}",7.00945094509451,5.97334733473347
5,40,"{""target"":""pleasant""}",7.33028302830283,5.97334733473347
6,0,"{""target"":""pleasant""}",7.23778223346599,1.73884974499137
6,1,"{""target"":""pleasant""}",2.42819281928193,1.73884974499137
6,2,"{""target"":""pleasant""}",2.42819281928193,1.63051305130513
6,3,"{""target"":""pleasant""}",0.864836483648365,1.63051305130513
6,4,"{""target"":""pleasant""}",0.864836483648365,7.24547454745474
6,5,"{""target"":""pleasant""}",4.6988198819882,7.24547454745474
6,6,"{""target"":""pleasant""}",4.6988198819882,4.56840684068407
6,7,"{""target"":""pleasant""}",5.02605260526053,4.56840684068407
6,8,"{""target"":""pleasant""}",5.02605260526053,8.42399239923992
6,9,"{""target"":""pleasant""}",5.98854885488549,8.42399239923992
6,10,"{""target"":""pleasant""}",5.98854885488549,2.62741274127413
6,11,"{""target"":""pleasant""}",6.55500550055005,2.62741274127413
6,12,"{""target"":""pleasant""}",6.55500550055005,0.755225522552255
6,13,"{""target"":""pleasant""}",0.506400640064006,0.755225522552255
6,14,"{""target"":""pleasant""}",0.506400640064006,7.41029102910291
6,15,"{""target"":""pleasant""}",7.80633063306331,7.41029102910291
6,16,"{""target"":""pleasant""}",7.80633063306331,6.72702270227023
6,17,"{""target"":""pleasant""}",7.28867886788679,6.72702270227023
6,18,"{""target"":""pleasant""}",7.28867886788679,7.23907390739074
6,19,"{""target"":""pleasant""}",8.49599959996,7.23907390739074
6,20,"{""target"":""pleasant""}",8.49599959996,7.73272327232723
6,21,"{""target"":""pleasant""}",7.51750175017502,7.73272327232723
6,22,"{""target"":""pleasant""}",7.51750175017502,2.90744074407441
6,23,"{""target"":""pleasant""}",4.92844284428443,2.90744074407441
6,24,"{""target"":""pleasant""}",4.92844284428443,4.32038203820382
6,25,"{""target"":""pleasant""}",3.54430443044304,4.32038203820382
6,26,"{""target"":""pleasant""}",3.54430443044304,3.88273827382738
6,27,"{""target"":""pleasant""}",6.68141814181418,3.88273827382738
6,28,"{""target"":""pleasant""}",6.68141814181418,5.23007300730073
6,29,"{""target"":""pleasant""}",2.58260826082608,5.23007300730073
